student_id,institution,country_home,country_host,gender,age,language_proficiency,gpa_prev,attendance_rate,socio_econ_status,marital_status,teaching_style_difference,dropout,cultural_distance,support_program,target_success,completion_status,subject_field,timestamp_created,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32
LA000557,Daugavpils University,Slovakia,Latvia,Male,24,A2,64.0,0.74,High,Other,0.48,0,0.1,None,0,Failed Exams,Economics,2025-11-02T11:58:25Z,0.75,0.66,0.81,0.85,0.93,0.61,0.83,0.93,0.77,0.79,0.73,0.74,0.85,0.85,0.79,0.62,0.68,0.94,0.68,0.79,0.78,0.77,0.83,0.65,0.76,0.67,0.77,0.84,0.52,0.85,0.76,0.81
LA000202,Daugavpils University,Slovakia,Latvia,Other,25,C1,73.6,0.83,High,Other,0.51,0,0.1,None,1,Completed,Data Science,2025-11-02T11:58:25Z,0.99,0.69,0.93,0.82,0.83,0.78,0.84,0.65,0.7,0.63,0.72,0.79,0.56,0.74,0.77,0.65,1.0,1.0,0.76,0.76,0.42,0.62,0.97,0.66,0.63,0.87,0.83,0.66,0.67,0.73,0.9,0.55
LA000203,TSI Riga,Ukraine,Latvia,Prefer not to say,24,B2,66.3,0.81,Low,Other,0.29,1,0.1,BuddyProgram,0,Dropped Out,Business,2025-11-02T11:58:25Z,0.86,0.61,0.88,0.62,0.61,0.67,0.79,0.73,0.89,1.0,0.74,0.67,0.57,0.76,0.77,0.76,1.0,0.76,0.76,0.79,0.88,0.78,0.83,0.83,0.64,0.63,0.7,1.0,0.73,0.72,0.79,0.65
LA000496,TSI Riga,Vietnam,Latvia,Male,23,C1,81.7,0.89,Low,Other,0.5,0,0.6,LanguageMentor,0,Failed Exams,Business,2025-11-02T11:58:25Z,0.52,0.56,0.58,0.7,0.79,0.84,0.47,0.68,0.76,0.72,0.57,0.78,0.64,0.88,0.86,0.42,0.48,0.7,0.62,0.85,0.68,0.88,0.96,0.56,0.76,0.73,0.75,0.58,0.73,0.6,0.78,0.91
SL000245,Slovak Tech,Brazil,Slovakia,Other,21,B2,68.2,0.81,Medium,Married,0.13,1,0.5,None,0,Dropped Out,Economics,2025-11-02T11:58:26Z,0.6,0.48,0.68,0.67,0.64,0.81,0.8,0.83,0.73,0.88,0.94,0.5,0.83,0.65,0.77,1.0,0.68,0.72,0.58,0.74,0.63,0.63,0.74,0.59,0.78,0.82,0.85,0.87,0.69,0.8,0.71,0.67
SL000274,Slovak Tech,Ukraine,Slovakia,Prefer not to say,22,B1,74.2,0.91,Medium,Single,0.12,0,0.1,LanguageMentor,0,Failed Exams,Psychology,2025-11-02T11:58:26Z,0.84,0.78,0.72,0.53,0.78,0.88,0.83,0.56,0.67,0.83,0.67,0.85,0.75,0.82,0.84,0.76,0.94,0.67,0.81,0.76,0.66,0.73,0.91,0.68,0.42,0.84,0.75,0.67,0.8,0.75,0.56,0.76
SL000280,Comenius University Bratislava,Nigeria,Slovakia,Female,25,C1,86.5,0.92,High,Married,0.17,0,0.7,LanguageMentor,1,Completed,Data Science,2025-11-02T11:58:26Z,0.88,0.53,0.5,0.59,0.7,0.7,0.77,0.51,0.79,0.74,0.63,0.9,0.72,0.73,0.77,0.7,0.67,0.5,0.52,0.91,0.82,0.64,0.79,0.8,0.73,0.84,0.85,0.6,0.88,0.78,0.7,0.75
IT000456,University of Messina,Nigeria,Italy,Prefer not to say,25,A2,71.2,0.83,Medium,Other,0.31,0,0.7,Counseling,1,Completed,English Philology,2025-11-02T11:58:25Z,0.95,0.67,0.55,0.85,0.64,0.63,0.88,0.9,1.0,0.91,0.59,0.82,0.57,0.59,0.75,0.85,0.97,0.79,0.74,0.57,0.88,0.62,0.63,0.88,0.62,0.88,1.0,0.58,0.94,0.42,0.6,0.7
IT000090,Politecnico di Torino,Spain,Italy,Female,25,C2,79.7,0.82,Medium,Married,0.29,0,0.1,LanguageMentor,1,Completed,Economics,2025-11-02T11:58:25Z,0.64,0.53,0.54,0.79,0.93,0.78,0.61,0.66,0.7,0.79,0.67,0.45,0.66,0.89,0.66,0.84,0.55,0.85,0.74,0.7,0.47,0.72,0.84,0.78,0.69,0.95,0.81,0.66,0.77,0.63,0.73,0.9
IT000315,Politecnico di Torino,Nigeria,Italy,Prefer not to say,25,B2,72.9,0.96,High,Single,0.44,0,0.7,Tutoring,1,Completed,Psychology,2025-11-02T11:58:25Z,0.87,0.81,0.81,0.9,0.57,0.63,0.71,0.93,0.76,0.64,0.79,0.94,0.84,0.5,0.79,0.7,0.55,0.63,0.73,0.79,0.68,0.65,0.83,0.7,0.69,0.8,0.94,0.64,0.64,0.73,0.85,0.87
IT000213,University of Messina,Spain,Italy,Male,20,C1,59.2,0.76,Medium,Single,0.34,0,0.1,None,1,Completed,Economics,2025-11-02T11:58:25Z,0.73,0.74,0.44,0.9,0.61,0.84,0.65,0.61,0.74,0.91,0.77,0.82,0.77,0.75,0.83,0.75,0.65,0.56,0.67,0.71,0.32,0.75,0.61,0.76,0.82,0.74,0.78,0.78,0.8,0.79,0.79,0.65
LA000149,Daugavpils University,Ukraine,Latvia,Other,24,B1,56.8,0.89,Low,Married,0.18,0,0.1,LanguageMentor,1,Completed,English Philology,2025-11-02T11:58:25Z,0.73,0.82,0.84,0.93,0.83,0.88,0.55,0.97,0.92,0.56,0.48,0.63,0.48,0.91,0.75,0.82,0.63,0.66,0.8,0.73,0.72,0.72,0.65,0.75,0.54,0.57,0.83,0.75,0.53,0.73,0.71,0.71
SL000486,Slovak Tech,Pakistan,Slovakia,Prefer not to say,28,C2,80.6,0.82,Low,Other,0.1,0,0.6,Tutoring,1,Completed,Computer Science,2025-11-02T11:58:26Z,0.94,0.93,0.75,0.63,0.95,0.96,0.87,0.81,0.64,0.73,0.45,0.93,0.53,0.88,0.99,0.74,0.89,0.63,0.59,0.53,0.81,0.79,0.89,0.44,0.83,0.63,0.71,0.39,0.75,0.73,0.79,0.8
IT000284,Politecnico di Torino,Spain,Italy,Prefer not to say,25,C2,76.9,0.87,High,Single,0.18,0,0.1,Tutoring,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.72,0.89,0.47,0.99,0.93,1.0,0.64,0.67,0.7,0.81,0.57,1.0,0.49,0.71,0.9,0.87,0.86,0.62,0.94,1.0,0.68,0.75,0.96,0.65,0.91,0.64,0.73,0.47,0.7,0.73,0.73,0.66
LA000375,Daugavpils University,India,Latvia,Male,22,C1,76.6,0.88,Medium,Married,0.25,0,0.6,None,1,Completed,Business,2025-11-02T11:58:25Z,0.62,0.65,0.56,0.67,0.82,0.44,0.73,0.67,0.88,0.75,0.7,0.68,0.69,0.71,0.74,0.84,0.81,0.74,0.66,0.79,0.62,0.59,0.53,0.69,0.69,0.74,0.87,0.81,0.91,0.76,0.92,0.67
IT000078,Politecnico di Torino,Spain,Italy,Other,20,A2,72.4,1.0,Medium,Single,0.3,0,0.1,Tutoring,0,Transferred,Logistics,2025-11-02T11:58:25Z,0.75,1.0,0.72,0.37,0.62,0.84,0.58,0.54,0.85,0.79,0.71,0.9,0.48,0.89,0.77,0.7,0.95,0.68,0.66,0.82,0.63,0.74,0.79,0.68,0.64,0.77,0.85,0.79,0.81,0.55,0.84,0.5
SL000048,Slovak Tech,Ukraine,Slovakia,Male,28,B1,72.6,0.83,Medium,Married,0.12,1,0.1,BuddyProgram,0,Left Country,Computer Science,2025-11-02T11:58:25Z,0.63,0.69,0.76,0.65,0.65,0.76,0.8,0.79,0.58,0.63,0.79,0.66,0.55,0.79,0.48,0.73,0.83,0.71,0.86,0.64,0.85,0.77,0.82,0.66,0.5,0.94,0.72,0.65,0.59,0.74,0.47,0.81
SL000167,Slovak Tech,Pakistan,Slovakia,Male,23,B1,74.0,0.76,Low,Married,0.16,0,0.6,LanguageMentor,1,Completed,Business,2025-11-02T11:58:26Z,0.72,0.6,0.75,0.67,0.71,0.56,0.67,0.63,0.7,0.8,0.68,0.95,0.74,0.94,0.66,0.65,0.6,0.89,0.75,0.78,0.81,0.97,0.77,0.78,0.73,0.8,0.74,0.82,0.56,0.61,0.72,0.91
SL000372,Slovak Tech,Ukraine,Slovakia,Female,28,C1,72.1,0.89,High,Single,0.23,1,0.1,None,0,Administrative Withdrawal,Engineering,2025-11-02T11:58:26Z,0.69,0.78,0.79,0.75,0.65,0.72,0.7,0.72,0.45,0.61,0.61,0.64,0.72,0.77,0.6,0.79,0.67,0.96,0.72,0.54,0.67,0.81,0.64,0.75,0.75,0.79,0.77,0.58,0.61,0.55,0.65,0.7
LA000274,TSI Riga,Bangladesh,Latvia,Prefer not to say,21,C2,76.2,0.82,Medium,Married,0.09,1,0.6,LanguageMentor,0,Dropped Out,Data Science,2025-11-02T11:58:25Z,0.46,0.91,0.5,0.64,0.65,0.61,0.69,0.74,0.59,0.6,0.57,0.8,0.71,0.79,0.55,0.57,0.97,0.71,0.44,0.8,0.74,0.82,0.67,0.61,0.66,0.88,0.75,0.86,0.56,0.58,0.82,0.87
LA000154,Daugavpils University,Sri Lanka,Latvia,Other,28,A2,75.5,0.87,Low,Married,0.23,1,0.6,None,0,Dropped Out,Economics,2025-11-02T11:58:25Z,0.55,0.63,0.9,0.64,0.81,0.6,0.94,0.56,0.81,0.63,0.73,0.75,0.63,0.62,0.69,0.46,0.57,0.6,0.95,0.9,0.77,0.5,0.45,1.0,0.64,0.76,0.59,0.68,0.48,0.73,0.75,0.77
IT000295,Politecnico di Torino,Latvia,Italy,Female,23,A2,72.8,0.89,Low,Single,0.13,0,0.1,None,1,Completed,English Philology,2025-11-02T11:58:25Z,0.88,0.69,0.68,0.52,1.0,0.65,0.96,0.78,0.78,0.76,0.68,0.68,0.74,0.94,0.78,0.71,0.78,0.88,0.9,0.76,0.62,0.99,0.6,1.0,0.64,0.73,0.71,0.95,0.65,0.92,0.78,0.69
SL000388,Slovak Tech,Latvia,Slovakia,Other,28,B2,75.7,0.88,Medium,Other,0.22,0,0.1,LanguageMentor,1,Completed,Computer Science,2025-11-02T11:58:26Z,0.61,0.9,0.58,0.69,0.8,0.75,0.68,0.5,0.6,0.68,0.85,0.79,0.62,0.73,0.7,0.65,0.65,0.54,0.65,0.76,0.78,0.5,0.4,0.53,0.71,0.78,0.73,0.91,0.81,0.73,0.76,0.66
LA000466,Daugavpils University,Pakistan,Latvia,Other,24,A2,73.4,0.87,Low,Single,0.39,0,0.6,None,1,Completed,Business,2025-11-02T11:58:25Z,0.9,0.84,0.72,0.76,0.98,0.81,0.55,0.64,0.5,0.82,0.48,0.71,1.0,0.69,0.76,0.64,0.96,0.68,0.68,0.85,0.72,0.47,0.82,0.77,1.0,0.86,0.67,0.71,0.71,0.69,0.77,0.7
LA000019,TSI Riga,Brazil,Latvia,Female,27,B2,80.2,0.99,Low,Married,0.29,1,0.5,Counseling,0,Dropped Out,Engineering,2025-11-02T11:58:25Z,0.86,0.56,0.83,0.84,0.91,0.76,0.83,0.46,0.75,0.64,0.76,0.87,0.88,0.68,0.78,0.94,0.9,0.79,0.66,0.58,0.44,0.71,0.49,0.64,0.86,0.93,0.91,0.65,0.77,0.86,0.76,0.86
SL000342,Slovak Tech,Nigeria,Slovakia,Male,27,B2,85.6,0.79,Medium,Other,0.42,0,0.7,None,0,Transferred,Computer Science,2025-11-02T11:58:26Z,0.47,0.67,0.73,0.87,0.89,0.62,0.71,0.88,1.0,0.66,0.91,0.68,1.0,0.76,0.81,0.71,0.81,0.86,0.67,0.7,0.83,0.91,0.74,0.64,0.78,0.55,0.71,0.78,0.52,0.4,0.6,0.6
SL000015,Comenius University Bratislava,Latvia,Slovakia,Prefer not to say,25,C2,68.3,0.84,High,Other,0.27,0,0.1,Tutoring,1,Completed,Logistics,2025-11-02T11:58:25Z,0.62,0.91,0.7,0.83,0.61,0.63,0.63,0.54,0.52,0.42,0.97,0.69,0.74,0.76,0.92,0.8,0.74,0.57,0.85,0.63,0.62,0.84,0.88,0.89,1.0,0.93,0.77,0.8,0.82,0.82,0.89,0.59
SL000164,Slovak Tech,Slovakia,Slovakia,Other,28,B2,68.3,0.91,High,Single,0.26,0,0.1,LanguageMentor,1,Completed,English Philology,2025-11-02T11:58:26Z,0.89,0.74,0.76,0.69,0.81,0.82,0.75,0.69,0.84,0.76,0.68,1.0,0.74,0.8,0.76,0.56,0.62,0.72,0.47,0.57,0.6,0.66,0.8,0.65,0.63,0.63,0.81,0.85,0.76,0.57,0.87,0.55
IT000414,Politecnico di Torino,Pakistan,Italy,Male,25,C2,67.9,0.84,Low,Other,0.23,0,0.6,None,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.72,0.82,0.68,0.82,0.68,0.76,0.6,0.73,0.7,0.83,0.85,0.99,0.41,0.67,0.69,0.81,0.91,0.65,0.68,0.83,0.68,0.89,0.88,0.83,0.81,0.68,0.7,0.56,0.87,0.7,0.78,0.93
LA000474,TSI Riga,Sri Lanka,Latvia,Other,23,A2,52.8,0.75,High,Single,0.2,0,0.6,LanguageMentor,1,Completed,English Philology,2025-11-02T11:58:25Z,0.75,0.48,0.64,0.91,0.76,0.6,0.64,0.68,1.0,0.92,0.77,0.65,0.96,0.51,0.81,0.49,0.73,0.79,0.76,0.87,0.75,0.96,0.74,0.67,0.66,0.79,0.7,1.0,0.94,0.81,0.74,0.73
IT000025,Politecnico di Torino,Bangladesh,Italy,Female,28,A2,59.1,0.88,Medium,Single,0.15,1,0.6,Tutoring,0,Administrative Withdrawal,Psychology,2025-11-02T11:58:25Z,0.56,0.81,0.86,0.63,0.58,0.77,0.38,0.68,0.61,0.81,0.79,0.81,0.5,0.77,0.74,0.65,0.57,0.76,0.76,0.72,0.76,0.59,0.76,0.5,0.68,0.73,0.7,0.68,0.64,0.57,0.86,0.7
LA000084,TSI Riga,Nigeria,Latvia,Male,24,B1,61.9,0.96,Medium,Other,0.06,0,0.7,BuddyProgram,1,Completed,Logistics,2025-11-02T11:58:25Z,0.88,0.69,0.91,0.63,0.58,0.84,0.46,0.49,0.61,0.65,0.72,0.85,0.64,0.64,0.75,0.77,0.53,0.7,0.61,0.71,0.85,0.87,0.59,0.7,0.74,0.8,0.75,0.73,0.93,0.83,0.91,0.95
LA000079,Daugavpils University,Spain,Latvia,Prefer not to say,25,A2,67.5,0.86,Medium,Other,0.24,0,0.1,Tutoring,0,Transferred,Economics,2025-11-02T11:58:25Z,0.79,0.7,0.67,0.95,0.8,0.84,0.71,0.71,0.64,0.85,0.67,0.65,0.89,0.65,0.91,0.72,0.78,0.66,0.53,0.89,0.54,0.7,0.67,0.86,0.77,0.65,0.81,0.59,0.9,0.85,1.0,0.85
IT000218,Politecnico di Torino,Vietnam,Italy,Other,24,B2,67.6,0.83,Low,Married,0.35,0,0.6,LanguageMentor,1,Completed,Engineering,2025-11-02T11:58:25Z,0.52,0.68,0.69,0.5,0.88,0.62,0.67,0.72,0.73,0.82,0.8,0.63,0.72,0.76,0.6,0.37,0.46,0.75,0.7,0.75,0.64,0.52,0.84,0.93,0.59,0.73,0.62,0.91,0.89,0.79,0.99,0.62
SL000317,Comenius University Bratislava,Slovakia,Slovakia,Other,22,B2,71.9,0.79,Medium,Married,0.43,0,0.1,LanguageMentor,1,Completed,Economics,2025-11-02T11:58:26Z,0.74,0.73,0.73,0.61,0.85,0.69,0.65,0.79,0.57,0.79,0.69,0.76,0.79,0.52,1.0,0.85,0.9,0.71,0.58,0.62,0.77,0.85,0.54,0.79,0.9,0.81,0.72,0.82,0.59,0.67,0.73,0.59
SL000060,Slovak Tech,Ukraine,Slovakia,Prefer not to say,21,B1,66.8,0.75,Medium,Other,0.11,1,0.1,LanguageMentor,0,Administrative Withdrawal,Economics,2025-11-02T11:58:25Z,1.0,0.84,0.84,0.64,0.66,0.67,0.56,0.86,0.38,0.91,0.92,0.61,0.75,0.91,0.6,0.6,0.64,0.96,0.62,0.65,0.67,0.3,0.82,0.86,0.55,0.74,0.76,0.8,0.79,0.73,0.6,0.67
IT000140,Politecnico di Torino,Sri Lanka,Italy,Prefer not to say,24,B1,78.0,0.87,Low,Single,0.14,0,0.6,BuddyProgram,1,Completed,Business,2025-11-02T11:58:25Z,0.66,0.71,0.5,0.67,0.71,0.72,0.63,0.66,0.74,0.6,0.71,0.71,0.78,0.66,0.77,0.82,0.55,0.59,0.87,0.6,0.63,0.84,0.65,0.83,0.94,0.87,0.82,0.69,0.84,0.7,0.8,0.83
IT000301,University of Messina,Pakistan,Italy,Other,23,C2,59.2,0.88,Low,Other,0.55,0,0.6,Tutoring,0,Transferred,Logistics,2025-11-02T11:58:25Z,0.58,0.59,0.92,0.61,0.59,0.64,0.69,0.68,1.0,0.82,0.9,0.72,0.55,0.9,0.89,0.7,0.79,0.88,0.53,0.86,0.72,0.73,0.72,0.7,0.68,0.67,0.76,0.87,0.7,0.72,0.79,0.7
IT000348,University of Messina,Spain,Italy,Male,24,C1,68.2,0.89,Medium,Other,0.23,1,0.1,None,0,Administrative Withdrawal,Engineering,2025-11-02T11:58:25Z,0.85,0.73,0.67,0.61,0.83,0.72,1.0,0.9,0.97,0.57,0.68,0.69,0.59,0.5,0.8,0.9,0.59,0.45,0.7,0.82,0.63,0.53,0.59,0.71,0.49,0.44,0.61,0.63,0.56,0.61,0.61,0.73
SL000025,Slovak Tech,Latvia,Slovakia,Male,19,C2,72.8,0.91,Low,Other,0.06,0,0.1,None,1,Completed,Business,2025-11-02T11:58:25Z,0.72,0.87,0.64,0.47,0.74,0.68,0.71,0.77,0.52,0.63,0.77,0.89,0.67,0.66,0.89,0.71,0.85,0.57,0.63,0.74,0.72,0.77,0.67,0.83,0.79,0.95,0.53,0.85,0.8,0.68,0.59,0.83
LA000320,TSI Riga,Ukraine,Latvia,Female,20,B2,78.2,0.83,Medium,Single,0.11,0,0.1,None,1,Completed,Data Science,2025-11-02T11:58:25Z,0.84,0.57,0.52,0.64,0.87,0.58,0.71,0.88,0.74,0.68,0.81,0.71,0.61,0.97,0.83,0.97,0.53,0.65,0.88,0.72,1.0,0.68,0.73,0.76,0.98,0.58,0.7,0.88,0.67,0.92,0.56,0.67
SL000492,Comenius University Bratislava,Ukraine,Slovakia,Other,24,B1,62.5,0.93,Medium,Single,0.15,0,0.1,None,1,Completed,Data Science,2025-11-02T11:58:26Z,0.95,0.96,0.9,0.73,0.82,0.74,0.87,0.76,0.64,0.55,0.54,0.6,0.71,0.94,0.81,0.83,0.81,1.0,0.81,0.58,0.94,0.61,0.69,0.61,0.71,0.68,0.71,0.82,0.85,0.7,0.88,0.83
LA000473,TSI Riga,Vietnam,Latvia,Female,23,C1,71.0,0.79,High,Married,0.24,1,0.6,Counseling,0,Dropped Out,Computer Science,2025-11-02T11:58:25Z,0.69,0.81,0.81,0.77,0.67,0.99,0.79,0.67,0.61,0.9,0.73,0.71,0.77,0.83,0.78,0.67,0.73,0.69,0.81,0.69,0.43,0.83,0.6,0.6,0.75,0.63,0.9,0.75,0.76,0.69,0.79,0.69
LA000219,TSI Riga,Bangladesh,Latvia,Prefer not to say,23,A2,64.6,0.78,High,Other,0.55,1,0.6,BuddyProgram,0,Left Country,Computer Science,2025-11-02T11:58:25Z,0.74,0.9,0.74,0.56,0.64,0.88,0.71,0.68,0.68,0.9,0.77,0.78,0.76,0.82,0.87,0.91,0.8,0.52,0.47,0.69,0.79,0.8,0.66,0.59,0.66,0.88,0.96,0.59,0.52,0.85,0.76,0.75
SL000233,Slovak Tech,Italy,Slovakia,Other,23,B2,74.8,0.78,High,Other,0.23,0,0.1,Tutoring,0,Transferred,Engineering,2025-11-02T11:58:26Z,0.86,0.5,0.8,0.57,0.73,0.64,0.29,0.79,0.79,0.69,0.98,0.83,0.68,0.44,0.44,0.73,0.72,0.82,0.9,0.64,0.67,0.68,0.59,0.74,0.93,0.66,0.88,0.82,0.81,0.77,0.74,0.66
LA000535,Daugavpils University,Sri Lanka,Latvia,Female,18,B2,81.1,0.93,High,Other,0.28,0,0.6,Tutoring,0,Failed Exams,Logistics,2025-11-02T11:58:25Z,0.8,0.78,0.57,0.73,0.77,0.63,0.91,0.72,0.61,0.57,0.8,0.57,0.61,0.49,1.0,0.73,0.7,0.64,0.67,0.86,0.39,0.69,0.85,0.57,0.74,0.86,0.51,0.63,0.87,0.8,0.82,1.0
LA000115,TSI Riga,Bangladesh,Latvia,Male,23,B2,65.7,0.98,High,Other,0.12,0,0.6,Tutoring,1,Completed,English Philology,2025-11-02T11:58:25Z,0.74,0.77,0.52,0.84,0.83,0.78,0.64,0.75,0.8,0.62,0.66,0.65,0.61,0.84,0.92,0.81,0.53,0.64,0.96,0.74,0.78,0.72,0.67,0.8,0.75,0.73,0.68,0.81,0.94,0.76,0.92,0.87
LA000554,TSI Riga,Latvia,Latvia,Female,21,C1,79.3,0.93,Low,Single,0.51,1,0.1,Tutoring,0,Dropped Out,Data Science,2025-11-02T11:58:25Z,0.91,0.72,0.78,0.67,0.75,0.88,0.83,0.31,1.0,0.64,0.47,0.5,0.75,0.55,0.6,0.62,0.61,0.6,0.54,0.58,0.81,0.89,0.66,0.97,1.0,0.72,0.82,0.8,0.58,0.9,0.88,0.87
IT000279,Politecnico di Torino,USA,Italy,Other,23,C2,71.7,0.89,High,Single,0.46,0,0.3,BuddyProgram,1,Completed,Business,2025-11-02T11:58:25Z,0.7,0.76,0.88,0.96,0.56,0.77,0.78,0.7,0.81,0.72,0.59,0.45,0.93,0.85,0.81,1.0,0.92,0.65,0.43,0.57,0.73,0.85,0.64,0.63,0.75,0.81,0.79,0.88,0.67,0.85,0.85,0.71
LA000252,TSI Riga,Ukraine,Latvia,Male,20,B2,72.3,0.83,Medium,Married,0.32,0,0.1,BuddyProgram,0,Failed Exams,Business,2025-11-02T11:58:25Z,0.8,0.94,0.69,0.77,0.7,0.88,0.71,0.66,0.58,0.73,0.86,0.56,0.9,0.83,0.42,0.84,0.88,0.49,0.69,0.79,0.67,0.83,0.67,0.59,0.79,0.8,0.69,0.85,0.82,0.74,0.63,0.81
IT000057,University of Messina,Spain,Italy,Male,22,A2,84.6,0.82,Medium,Single,0.4,0,0.1,LanguageMentor,0,Failed Exams,English Philology,2025-11-02T11:58:25Z,0.87,0.74,0.73,0.71,0.96,0.72,0.69,0.68,0.83,0.78,0.59,0.75,0.82,0.4,0.94,0.73,0.66,0.52,0.6,0.6,0.8,0.62,0.85,0.67,0.75,0.74,0.65,0.61,0.62,0.52,0.74,0.57
LA000031,TSI Riga,Latvia,Latvia,Other,30,C1,65.3,0.87,Medium,Other,0.15,0,0.1,None,1,Completed,English Philology,2025-11-02T11:58:25Z,0.95,0.86,0.86,0.96,0.81,0.81,0.52,0.56,0.88,0.99,0.96,0.63,0.83,0.54,0.56,0.66,0.67,0.58,0.79,0.77,0.71,0.66,0.69,0.77,0.72,0.94,0.71,0.7,0.67,0.99,0.72,0.53
SL000091,Comenius University Bratislava,Nigeria,Slovakia,Female,22,C1,75.4,0.71,Low,Married,0.33,1,0.7,Tutoring,0,Left Country,Data Science,2025-11-02T11:58:26Z,0.63,0.5,0.96,0.92,0.78,0.7,0.64,0.86,0.78,0.55,0.84,0.72,0.57,0.82,0.57,0.63,0.63,0.93,0.58,0.87,0.74,0.86,0.8,0.89,1.0,0.62,0.52,0.86,0.78,1.0,0.79,0.81
LA000056,Daugavpils University,Slovakia,Latvia,Female,25,B1,65.1,0.99,Low,Married,0.49,1,0.1,None,0,Dropped Out,Logistics,2025-11-02T11:58:25Z,0.65,0.56,0.79,0.99,0.7,1.0,0.88,0.72,0.64,0.89,0.79,0.75,0.55,0.5,0.7,0.49,0.67,0.51,0.95,0.6,0.69,0.75,0.79,0.89,0.77,0.33,0.74,0.76,0.64,0.59,0.86,0.79
IT000197,Politecnico di Torino,Bangladesh,Italy,Other,28,C1,74.3,0.82,High,Single,0.43,0,0.6,Tutoring,1,Completed,English Philology,2025-11-02T11:58:25Z,0.78,0.4,0.72,0.71,0.42,0.77,0.62,0.79,0.78,0.69,0.62,0.61,0.84,0.79,0.84,0.53,0.86,0.88,0.75,0.96,0.83,0.84,0.65,0.95,0.72,0.7,0.6,0.73,0.87,0.81,0.94,0.66
IT000527,University of Messina,Brazil,Italy,Female,21,B2,69.6,0.82,Low,Married,0.05,0,0.5,Tutoring,1,Completed,English Philology,2025-11-02T11:58:25Z,0.88,0.77,0.69,0.89,0.62,0.65,0.64,0.88,1.0,0.94,0.65,0.82,0.63,0.76,0.67,0.71,0.54,0.58,0.65,0.63,0.66,0.65,0.83,0.57,0.98,0.94,0.6,0.48,0.61,0.73,0.59,0.72
LA000232,TSI Riga,USA,Latvia,Other,24,B1,76.7,0.85,High,Single,0.4,1,0.3,LanguageMentor,0,Dropped Out,Business,2025-11-02T11:58:25Z,0.49,0.69,0.59,0.78,1.0,0.68,0.78,0.6,0.88,0.89,0.75,0.82,0.63,0.72,0.78,0.63,0.76,0.94,0.94,0.8,0.64,0.73,0.59,0.67,0.91,0.5,0.9,0.86,0.48,0.84,0.58,0.58
IT000178,Politecnico di Torino,Latvia,Italy,Other,21,C1,66.7,0.84,High,Single,0.15,0,0.1,Tutoring,1,Completed,Logistics,2025-11-02T11:58:25Z,0.76,0.61,0.7,0.64,0.72,0.61,0.63,0.82,0.59,0.67,0.57,0.55,0.74,0.75,0.63,0.79,0.89,0.72,0.63,0.85,0.52,0.49,0.7,0.62,0.67,0.72,1.0,0.71,0.91,0.79,0.68,0.88
SL000404,Comenius University Bratislava,Pakistan,Slovakia,Prefer not to say,27,B2,58.0,1.0,Medium,Other,0.29,0,0.6,Tutoring,1,Completed,Logistics,2025-11-02T11:58:26Z,0.84,0.79,0.64,0.57,0.58,0.89,0.75,0.75,0.78,0.56,0.63,0.85,0.66,0.69,0.95,0.67,0.68,0.9,0.66,0.74,0.89,0.51,0.7,0.7,0.78,0.7,0.85,0.66,0.72,0.73,0.81,0.6
LA000396,TSI Riga,Latvia,Latvia,Prefer not to say,21,C2,80.5,0.95,Medium,Single,0.29,0,0.1,None,1,Completed,Data Science,2025-11-02T11:58:25Z,0.7,0.51,0.93,0.73,0.63,0.85,0.83,0.83,0.73,0.97,0.62,0.69,0.76,0.52,0.78,0.68,0.71,0.71,0.58,0.8,0.66,0.82,0.75,0.52,0.68,0.76,0.91,0.73,0.51,0.67,0.44,0.87
IT000009,University of Messina,Sri Lanka,Italy,Female,24,B1,79.4,0.93,Low,Single,0.12,0,0.6,Tutoring,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.91,0.81,1.0,0.96,0.87,0.7,0.65,0.59,0.73,0.75,0.76,0.48,0.71,0.63,0.59,0.71,0.72,0.68,0.59,0.67,0.67,0.84,0.8,0.61,0.54,0.75,0.71,0.56,0.65,0.86,0.56,0.71
IT000426,University of Messina,Bangladesh,Italy,Male,24,A2,62.1,0.81,Medium,Other,0.21,1,0.6,None,0,Dropped Out,Logistics,2025-11-02T11:58:25Z,0.86,0.92,0.61,0.84,0.61,0.67,0.76,0.85,0.87,0.58,0.67,0.61,0.79,0.7,0.76,0.81,0.47,0.67,0.92,0.74,1.0,0.56,0.63,0.91,0.65,0.94,0.67,0.65,0.76,0.75,0.88,0.65
IT000483,University of Messina,Spain,Italy,Prefer not to say,22,C1,84.7,0.91,High,Other,0.47,0,0.1,None,1,Completed,Data Science,2025-11-02T11:58:25Z,0.89,0.78,0.77,0.77,0.79,0.64,0.53,0.8,0.63,0.67,0.7,0.91,0.79,0.64,0.74,0.57,0.82,0.75,0.87,0.93,0.86,0.68,0.73,0.7,0.8,0.82,0.9,0.98,0.81,0.97,0.81,0.83
